"","TwoHour_mean","xBaseline_mean","theta","prob","log2FC","threshold"
"54097",NA,NA,NA,NA,NA,NA
"401551",NA,NA,NA,NA,NA,NA
"143244",NA,NA,NA,NA,NA,NA
"646508",NA,NA,NA,NA,NA,NA
"64399",NA,NA,NA,NA,NA,NA
"49861",NA,NA,NA,NA,NA,NA
"170067",NA,NA,NA,NA,NA,NA
"406888",NA,NA,NA,NA,NA,NA
"645884",NA,NA,NA,NA,NA,NA
"101340252",0.618333333333333,1.045,-0.479984216705212,0.708350228983004,-0.757046256181236,"FALSE"
"50801",NA,NA,NA,NA,NA,NA
"6318",NA,NA,NA,NA,NA,NA
"337875",NA,NA,NA,NA,NA,NA
"138429",NA,NA,NA,NA,NA,NA
"283033",NA,NA,NA,NA,NA,NA
"100507428",NA,NA,NA,NA,NA,NA
"101929099",NA,NA,NA,NA,NA,NA
"116938",NA,NA,NA,NA,NA,NA
"100128714",NA,NA,NA,NA,NA,NA
"2294",NA,NA,NA,NA,NA,NA
"23316",NA,NA,NA,NA,NA,NA
"344875",NA,NA,NA,NA,NA,NA
"2334",NA,NA,NA,NA,NA,NA
"6372",NA,NA,NA,NA,NA,NA
"2779",NA,NA,NA,NA,NA,NA
"286464",NA,NA,NA,NA,NA,NA
"285084",NA,NA,NA,NA,NA,NA
"100506122",NA,NA,NA,NA,NA,NA
"100131289",NA,NA,NA,NA,NA,NA
"401145",NA,NA,NA,NA,NA,NA
"8510",NA,NA,NA,NA,NA,NA
"105374729",NA,NA,NA,NA,NA,NA
"3630",NA,NA,NA,NA,NA,NA
"105370943",NA,NA,NA,NA,NA,NA
"646799",NA,NA,NA,NA,NA,NA
"677780",NA,NA,NA,NA,NA,NA
"100616500",NA,NA,NA,NA,NA,NA
"503645",NA,NA,NA,NA,NA,NA
"104355139",NA,NA,NA,NA,NA,NA
"79413",NA,NA,NA,NA,NA,NA
"100507050",NA,NA,NA,NA,NA,NA
"55859",NA,NA,NA,NA,NA,NA
"101927207",NA,NA,NA,NA,NA,NA
"153469",NA,NA,NA,NA,NA,NA
"100873962",NA,NA,NA,NA,NA,NA
"388021",NA,NA,NA,NA,NA,NA
"8852",NA,NA,NA,NA,NA,NA
"2302",NA,NA,NA,NA,NA,NA
"10332",NA,NA,NA,NA,NA,NA
"154865",NA,NA,NA,NA,NA,NA
"728929",NA,NA,NA,NA,NA,NA
"170680",NA,NA,NA,NA,NA,NA
"574432",NA,NA,NA,NA,NA,NA
"102723165",NA,NA,NA,NA,NA,NA
"4861",NA,NA,NA,NA,NA,NA
"147719",NA,NA,NA,NA,NA,NA
"440107",NA,NA,NA,NA,NA,NA
"10718",NA,NA,NA,NA,NA,NA
"574029",NA,NA,NA,NA,NA,NA
"100506274",NA,NA,NA,NA,NA,NA
"101929184",NA,NA,NA,NA,NA,NA
"100874091",NA,NA,NA,NA,NA,NA
"100287482",NA,NA,NA,NA,NA,NA
"105369781",NA,NA,NA,NA,NA,NA
"102723582",NA,NA,NA,NA,NA,NA
"100422960",NA,NA,NA,NA,NA,NA
"139135",NA,NA,NA,NA,NA,NA
"6754",NA,NA,NA,NA,NA,NA
"644314",NA,NA,NA,NA,NA,NA
"104564224",NA,NA,NA,NA,NA,NA
"6755",NA,NA,NA,NA,NA,NA
"101929622",NA,NA,NA,NA,NA,NA
"100616143",NA,NA,NA,NA,NA,NA
"100302158",NA,NA,NA,NA,NA,NA
"100874114",NA,NA,NA,NA,NA,NA
"101928896",NA,NA,NA,NA,NA,NA
"100133920",NA,NA,NA,NA,NA,NA
"389860",NA,NA,NA,NA,NA,NA
"84699",NA,NA,NA,NA,NA,NA
"2823",NA,NA,NA,NA,NA,NA
"100313887",NA,NA,NA,NA,NA,NA
"26776",NA,NA,NA,NA,NA,NA
"619383",NA,NA,NA,NA,NA,NA
"3754",NA,NA,NA,NA,NA,NA
"100422974",NA,NA,NA,NA,NA,NA
"442117",NA,NA,NA,NA,NA,NA
"152015",NA,NA,NA,NA,NA,NA
"647309",NA,NA,NA,NA,NA,NA
"101927125",NA,NA,NA,NA,NA,NA
"84433",NA,NA,NA,NA,NA,NA
"3116",NA,NA,NA,NA,NA,NA
"81341",NA,NA,NA,NA,NA,NA
"137970",NA,NA,NA,NA,NA,NA
"84419",NA,NA,NA,NA,NA,NA
"2812",NA,NA,NA,NA,NA,NA
"101929331",NA,NA,NA,NA,NA,NA
"57111",NA,NA,NA,NA,NA,NA
"388077",NA,NA,NA,NA,NA,NA
"26806",NA,NA,NA,NA,NA,NA
"102724589",NA,NA,NA,NA,NA,NA
"104355141",NA,NA,NA,NA,NA,NA
"2346",NA,NA,NA,NA,NA,NA
"100132708",NA,NA,NA,NA,NA,NA
"11122",NA,NA,NA,NA,NA,NA
"83416",NA,NA,NA,NA,NA,NA
"132332",NA,NA,NA,NA,NA,NA
"101927592",NA,NA,NA,NA,NA,NA
"693221",NA,NA,NA,NA,NA,NA
"728716",NA,NA,NA,NA,NA,NA
"102724919",NA,NA,NA,NA,NA,NA
"162417",NA,NA,NA,NA,NA,NA
"100113389",NA,NA,NA,NA,NA,NA
"6534",NA,NA,NA,NA,NA,NA
"2571",NA,NA,NA,NA,NA,NA
"606500",1.37333333333333,1.88166666666667,-0.237656782698749,0.720653108983961,-0.454329243589783,"FALSE"
"101929746",NA,NA,NA,NA,NA,NA
"26245",NA,NA,NA,NA,NA,NA
"101929723",NA,NA,NA,NA,NA,NA
"388585",NA,NA,NA,NA,NA,NA
"107181291",NA,NA,NA,NA,NA,NA
"55811",NA,NA,NA,NA,NA,NA
"101928535",NA,NA,NA,NA,NA,NA
"101928602",NA,NA,NA,NA,NA,NA
"3765",NA,NA,NA,NA,NA,NA
"105370526",NA,NA,NA,NA,NA,NA
"11001",NA,NA,NA,NA,NA,NA
"677807",NA,NA,NA,NA,NA,NA
"101926933",NA,NA,NA,NA,NA,NA
"401585",NA,NA,NA,NA,NA,NA
"158248",NA,NA,NA,NA,NA,NA
"6274",NA,NA,NA,NA,NA,NA
"6870",NA,NA,NA,NA,NA,NA
"118856",NA,NA,NA,NA,NA,NA
"339221",NA,NA,NA,NA,NA,NA
"84631",NA,NA,NA,NA,NA,NA
"145873",NA,NA,NA,NA,NA,NA
"103352541",NA,NA,NA,NA,NA,NA
"23769",NA,NA,NA,NA,NA,NA
"4250",NA,NA,NA,NA,NA,NA
"246182",NA,NA,NA,NA,NA,NA
"2895",NA,NA,NA,NA,NA,NA
"151651",NA,NA,NA,NA,NA,NA
"80755",4.77833333333333,3.865,0.272653348199137,0.517106097829393,0.30603908459452,"FALSE"
"105375650",NA,NA,NA,NA,NA,NA
"1311",0.5,1.40333333333333,-0.701087266605826,0.556615709284386,-1.48885773257052,"FALSE"
"2658",NA,NA,NA,NA,NA,NA
"10819",NA,NA,NA,NA,NA,NA
"100288570",NA,NA,NA,NA,NA,NA
"221756",NA,NA,NA,NA,NA,NA
"149086",NA,NA,NA,NA,NA,NA
"388389",NA,NA,NA,NA,NA,NA
"7033",NA,NA,NA,NA,NA,NA
"11026",NA,NA,NA,NA,NA,NA
"100128553",NA,NA,NA,NA,NA,NA
"692201",1.24333333333333,0.5,1.00085026081403,0.601685106854792,1.31421312975936,"FALSE"
"139189",NA,NA,NA,NA,NA,NA
"100498859",NA,NA,NA,NA,NA,NA
"93432",NA,NA,NA,NA,NA,NA
"90668",NA,NA,NA,NA,NA,NA
"668",NA,NA,NA,NA,NA,NA
"101926971",NA,NA,NA,NA,NA,NA
"26851",NA,NA,NA,NA,NA,NA
"100132963",NA,NA,NA,NA,NA,NA
"259197",NA,NA,NA,NA,NA,NA
"400120",NA,NA,NA,NA,NA,NA
"56934",NA,NA,NA,NA,NA,NA
"101928697",NA,NA,NA,NA,NA,NA
"79919",NA,NA,NA,NA,NA,NA
"100616414",NA,NA,NA,NA,NA,NA
"5545",NA,NA,NA,NA,NA,NA
"340745",NA,NA,NA,NA,NA,NA
"101927478",NA,NA,NA,NA,NA,NA
"101928311",NA,NA,NA,NA,NA,NA
"644762",NA,NA,NA,NA,NA,NA
"645027",NA,NA,NA,NA,NA,NA
"5544",NA,NA,NA,NA,NA,NA
"102466872",0.993333333333333,1.00166666666667,-0.00554285678968338,0.679180134618195,-0.012052660249024,"FALSE"
"84677",NA,NA,NA,NA,NA,NA
"650226",NA,NA,NA,NA,NA,NA
"2843",NA,NA,NA,NA,NA,NA
"3166",NA,NA,NA,NA,NA,NA
"6406",NA,NA,NA,NA,NA,NA
"102723475",NA,NA,NA,NA,NA,NA
"441457",NA,NA,NA,NA,NA,NA
"442319",NA,NA,NA,NA,NA,NA
"102465136",NA,NA,NA,NA,NA,NA
"146429",NA,NA,NA,NA,NA,NA
"100130148",NA,NA,NA,NA,NA,NA
"84647",NA,NA,NA,NA,NA,NA
"100616194",NA,NA,NA,NA,NA,NA
"101927285",NA,NA,NA,NA,NA,NA
"116832",NA,NA,NA,NA,NA,NA
"102466757",NA,NA,NA,NA,NA,NA
"100420587",NA,NA,NA,NA,NA,NA
"100529239",1.34166666666667,0.606666666666667,0.677205970031654,0.49574381323918,1.14505033280328,"FALSE"
"100302174",NA,NA,NA,NA,NA,NA
"101928471",NA,NA,NA,NA,NA,NA
"50964",NA,NA,NA,NA,NA,NA
"390275",NA,NA,NA,NA,NA,NA
"256394",NA,NA,NA,NA,NA,NA
"100874353",NA,NA,NA,NA,NA,NA
"375686",NA,NA,NA,NA,NA,NA
"653509",NA,NA,NA,NA,NA,NA
"100616477",NA,NA,NA,NA,NA,NA
"101927501",NA,NA,NA,NA,NA,NA
"116511",NA,NA,NA,NA,NA,NA
"101927418",NA,NA,NA,NA,NA,NA
"102724053",NA,NA,NA,NA,NA,NA
"101927891",NA,NA,NA,NA,NA,NA
"259",NA,NA,NA,NA,NA,NA
"102723886",NA,NA,NA,NA,NA,NA
"101928492",NA,NA,NA,NA,NA,NA
"100996259",NA,NA,NA,NA,NA,NA
"26805",0.8,2.10833333333333,-0.851497150506731,0.602563725758988,-1.39803107397315,"FALSE"
"101927637",NA,NA,NA,NA,NA,NA
"375323",NA,NA,NA,NA,NA,NA
"154288",NA,NA,NA,NA,NA,NA
"276",NA,NA,NA,NA,NA,NA
"100505718",NA,NA,NA,NA,NA,NA
"221914",NA,NA,NA,NA,NA,NA
"100287728",NA,NA,NA,NA,NA,NA
"283102",NA,NA,NA,NA,NA,NA
"100500851",2.645,3.96666666666667,-0.454467789193217,0.711452222457478,-0.584659445360124,"FALSE"
"730291",NA,NA,NA,NA,NA,NA
"4496",NA,NA,NA,NA,NA,NA
"11262",NA,NA,NA,NA,NA,NA
"5268",NA,NA,NA,NA,NA,NA
"100289333",NA,NA,NA,NA,NA,NA
"374877",NA,NA,NA,NA,NA,NA
"338339",NA,NA,NA,NA,NA,NA
"338755",NA,NA,NA,NA,NA,NA
"8633",NA,NA,NA,NA,NA,NA
"253012",NA,NA,NA,NA,NA,NA
"5582",NA,NA,NA,NA,NA,NA
"257203",NA,NA,NA,NA,NA,NA
"100422873",NA,NA,NA,NA,NA,NA
"26231",NA,NA,NA,NA,NA,NA
"101928627",NA,NA,NA,NA,NA,NA
"440585",NA,NA,NA,NA,NA,NA
"101926987",NA,NA,NA,NA,NA,NA
"105378663",NA,NA,NA,NA,NA,NA
"100127888",NA,NA,NA,NA,NA,NA
"442868",NA,NA,NA,NA,NA,NA
"101929998",NA,NA,NA,NA,NA,NA
"104266957",NA,NA,NA,NA,NA,NA
"134526",NA,NA,NA,NA,NA,NA
"80217",NA,NA,NA,NA,NA,NA
"102060414",NA,NA,NA,NA,NA,NA
"693175",NA,NA,NA,NA,NA,NA
"254263",NA,NA,NA,NA,NA,NA
"100271873",NA,NA,NA,NA,NA,NA
"1961",NA,NA,NA,NA,NA,NA
"728695",NA,NA,NA,NA,NA,NA
"101928569",NA,NA,NA,NA,NA,NA
"11061",NA,NA,NA,NA,NA,NA
"101927174",NA,NA,NA,NA,NA,NA
"3816",NA,NA,NA,NA,NA,NA
"11013",NA,NA,NA,NA,NA,NA
"1581",NA,NA,NA,NA,NA,NA
"5555",NA,NA,NA,NA,NA,NA
"56141",NA,NA,NA,NA,NA,NA
"83401",NA,NA,NA,NA,NA,NA
"692075",NA,NA,NA,NA,NA,NA
"116211",NA,NA,NA,NA,NA,NA
"26814",NA,NA,NA,NA,NA,NA
"100506195",NA,NA,NA,NA,NA,NA
"342979",NA,NA,NA,NA,NA,NA
"101927056",NA,NA,NA,NA,NA,NA
"1415",NA,NA,NA,NA,NA,NA
"3010",NA,NA,NA,NA,NA,NA
"101928773",NA,NA,NA,NA,NA,NA
"389633",NA,NA,NA,NA,NA,NA
"1443",NA,NA,NA,NA,NA,NA
"11166",NA,NA,NA,NA,NA,NA
"486",NA,NA,NA,NA,NA,NA
"283471",NA,NA,NA,NA,NA,NA
"4317",NA,NA,NA,NA,NA,NA
"388551",NA,NA,NA,NA,NA,NA
"53905",NA,NA,NA,NA,NA,NA
"27299",NA,NA,NA,NA,NA,NA
"26820",NA,NA,NA,NA,NA,NA
"390181",NA,NA,NA,NA,NA,NA
"255022",NA,NA,NA,NA,NA,NA
"221393",NA,NA,NA,NA,NA,NA
"597",NA,NA,NA,NA,NA,NA
"285533",NA,NA,NA,NA,NA,NA
"102465501",NA,NA,NA,NA,NA,NA
"644511",NA,NA,NA,NA,NA,NA
"160365",NA,NA,NA,NA,NA,NA
"649395",NA,NA,NA,NA,NA,NA
"692063",2.04833333333333,2.90833333333333,-0.384949377030783,0.716868035282194,-0.505742120724353,"FALSE"
"79802",NA,NA,NA,NA,NA,NA
"102724050",NA,NA,NA,NA,NA,NA
"147183",NA,NA,NA,NA,NA,NA
"101926913",NA,NA,NA,NA,NA,NA
"101060391",NA,NA,NA,NA,NA,NA
"22843",NA,NA,NA,NA,NA,NA
"107161151",NA,NA,NA,NA,NA,NA
"388701",NA,NA,NA,NA,NA,NA
"101928823",NA,NA,NA,NA,NA,NA
"168002",NA,NA,NA,NA,NA,NA
"196996",NA,NA,NA,NA,NA,NA
"442229",NA,NA,NA,NA,NA,NA
"8999",NA,NA,NA,NA,NA,NA
"26819",1.76333333333333,1.225,0.278381531811351,0.511439258529169,0.525523472390299,"FALSE"
"344018",NA,NA,NA,NA,NA,NA
"101928035",NA,NA,NA,NA,NA,NA
"100847026",NA,NA,NA,NA,NA,NA
"283761",NA,NA,NA,NA,NA,NA
"401115",NA,NA,NA,NA,NA,NA
"100528062",NA,NA,NA,NA,NA,NA
"7101",NA,NA,NA,NA,NA,NA
"693204",NA,NA,NA,NA,NA,NA
"255061",NA,NA,NA,NA,NA,NA
"106780825",NA,NA,NA,NA,NA,NA
"100302143",NA,NA,NA,NA,NA,NA
"399823",NA,NA,NA,NA,NA,NA
"101927980",NA,NA,NA,NA,NA,NA
"53345",NA,NA,NA,NA,NA,NA
"101340250",NA,NA,NA,NA,NA,NA
"2646",NA,NA,NA,NA,NA,NA
"92558",NA,NA,NA,NA,NA,NA
"101927827",NA,NA,NA,NA,NA,NA
"100616250",NA,NA,NA,NA,NA,NA
"104384744",NA,NA,NA,NA,NA,NA
"6490",NA,NA,NA,NA,NA,NA
"102524628",NA,NA,NA,NA,NA,NA
"124925",NA,NA,NA,NA,NA,NA
"102724301",NA,NA,NA,NA,NA,NA
"100616487",NA,NA,NA,NA,NA,NA
"100996249",NA,NA,NA,NA,NA,NA
"284801",NA,NA,NA,NA,NA,NA
"728957",NA,NA,NA,NA,NA,NA
"8521",NA,NA,NA,NA,NA,NA
"646658",NA,NA,NA,NA,NA,NA
"101927406",NA,NA,NA,NA,NA,NA
"3294",NA,NA,NA,NA,NA,NA
"100131378",NA,NA,NA,NA,NA,NA
"728656",NA,NA,NA,NA,NA,NA
"129684",NA,NA,NA,NA,NA,NA
"105373876",NA,NA,NA,NA,NA,NA
"7200",NA,NA,NA,NA,NA,NA
"735",NA,NA,NA,NA,NA,NA
"684959",1.09833333333333,0.611666666666667,0.622573915939671,0.478437042420673,0.844498402164839,"FALSE"
"340665",NA,NA,NA,NA,NA,NA
"57055",NA,NA,NA,NA,NA,NA
"6085",2.41166666666667,0.888333333333333,0.885369074421547,0.572257112514913,1.44085748377255,"FALSE"
"100533990",NA,NA,NA,NA,NA,NA
"116936",0.5,1.38666666666667,-0.695516603851472,0.556183815412938,-1.47162102764521,"FALSE"
"434",NA,NA,NA,NA,NA,NA
"222",NA,NA,NA,NA,NA,NA
"129025",NA,NA,NA,NA,NA,NA
"286370",NA,NA,NA,NA,NA,NA
"94026",NA,NA,NA,NA,NA,NA
"6121",NA,NA,NA,NA,NA,NA
"186",NA,NA,NA,NA,NA,NA
