"","Trained_mean","xBaseline_mean","theta","prob","log2FC","threshold"
"1874",11.0616666666667,11.4616666666667,-0.103571765826103,0.00612709663477262,-0.0512480713622969,"FALSE"
"55229",11.1783333333333,11.255,-0.020601382476737,0.000498066780972195,-0.00986095546054631,"FALSE"
"101928979",14.7316666666667,14.575,0.0302453503767824,0.017699965557626,0.0154247754417876,"FALSE"
"800",10.9616666666667,10.0266666666667,0.179862812904823,0.120671923795912,0.128625103256789,"FALSE"
"5612",10.1433333333333,11.3616666666667,-0.316690267731531,0.125050617908663,-0.163642649190664,"FALSE"
"11018",9.88333333333333,10.6783333333333,-0.218624944911458,0.0721288545533144,-0.111616885730893,"FALSE"
"5917",12.6116666666667,11.8133333333333,0.186382038276104,0.12817699674177,0.094342841237236,"FALSE"
"6729",14.725,14.5133333333333,0.0471101560823578,0.0292555926192519,0.0208887272507724,"FALSE"
"163259",11.7383333333333,12.9366666666667,-0.242724766132204,0.0902381592366973,-0.14023835039611,"FALSE"
"9112",10.9266666666667,10.885,0.010733700387652,0.00761285759102659,0.00551194619009582,"FALSE"
"83937",11.045,11.7533333333333,-0.145674066140959,0.0239699984728369,-0.0896765552437506,"FALSE"
"87178",11.1466666666667,10.615,0.152527451481311,0.0956254619510801,0.0705079754543487,"FALSE"
"4357",12.0566666666667,10.96,0.261992562448409,0.20764742281948,0.137583298974091,"FALSE"
"64837",10.6733333333333,10.2633333333333,0.0978231336703006,0.0606947771013322,0.0565114404714397,"FALSE"
"57584",10.1316666666667,11.375,-0.338855448053786,0.132164572497081,-0.166995027247936,"FALSE"
"23439",10.91,10.795,0.0238457912933066,0.0139267046128554,0.0152878583011021,"FALSE"
"51290",12,12.015,-0.00370347957807878,0.00301924572156409,-0.00180224263398543,"FALSE"
"4641",10.6283333333333,9.95333333333333,0.168925905406358,0.109446904281716,0.0946637157251135,"FALSE"
"91782",9.61166666666667,10.2766666666667,-0.191347522882129,0.0511680598334213,-0.0965138670500552,"FALSE"
"4054",11.0816666666667,11.5966666666667,-0.126131981503023,0.0142571625209998,-0.0655353012800777,"FALSE"
"51646",11.2716666666667,11.8383333333333,-0.136726563567589,0.0193404347387411,-0.0707651315601476,"FALSE"
"401565",8.19833333333333,7.84166666666667,0.0880025456755665,0.0557425690816208,0.0641703321074293,"FALSE"
"1573",13.5466666666667,14.245,-0.111267237509959,0.00840350626865705,-0.0725177202728416,"FALSE"
"50626",14.925,13.8383333333333,0.247679463256086,0.196906749391613,0.10906073392914,"FALSE"
"51552",10.525,10.3266666666667,0.0542789012875602,0.0345263145179034,0.0274455898853462,"FALSE"
"23492",10.6133333333333,12.0866666666667,-0.392054306299786,0.167289771702867,-0.187538589200509,"FALSE"
"10450",13.8583333333333,13.565,0.0694665977938721,0.045157379776678,0.0308647151716091,"FALSE"
"4350",14.5133333333333,13.4566666666667,0.229929927082598,0.180590417272648,0.109057820707697,"FALSE"
"51380",8.72333333333333,9.535,-0.239583705610604,0.0880733036253718,-0.128353419985878,"FALSE"
"51752",10.165,10.3366666666667,-0.0454324469721541,0.000107607784685437,-0.0241608100467339,"FALSE"
"283373",6.03166666666667,6.725,-0.206060763048627,0.0621039985023764,-0.156977565792604,"FALSE"
"156",13.31,12.0016666666667,0.325543230032985,0.253853704080749,0.149275805018371,"FALSE"
"8078",11.815,11.9466666666667,-0.0329767571782007,1.49692491173692e-05,-0.0159885073626012,"FALSE"
"10221",9.93,11.415,-0.327686799801958,0.128337296057506,-0.201065236696328,"FALSE"
"9221",10.3733333333333,10.8816666666667,-0.148870007324852,0.0256715979911842,-0.0690199811384336,"FALSE"
"754",14.5983333333333,11.8566666666667,0.538892164730319,0.387080382275529,0.300105194811073,"FALSE"
"8675",9.27333333333333,11.08,-0.514095862027011,0.263968311470011,-0.256797962228105,"FALSE"
"54981",11.9333333333333,13.7183333333333,-0.408153932789059,0.180587558410632,-0.201108129597156,"FALSE"
"5594",13.2933333333333,11.78,0.314952150018264,0.245515074888401,0.174363369846579,"FALSE"
"79657",10.5483333333333,11.1116666666667,-0.155225245487862,0.02912028492247,-0.075060159374413,"FALSE"
"26628",11.3883333333333,13.4466666666667,-0.409963894252413,0.182102499123835,-0.239691957138323,"FALSE"
"56650",9.29833333333333,9.56833333333333,-0.0738975754052643,0.00143754341185198,-0.0412955042231943,"FALSE"
"100505687",11.0516666666667,10.3016666666667,0.201241919693473,0.14672495795047,0.101386189947168,"FALSE"
"8106",8.63166666666667,9.20166666666667,-0.154296682702938,0.0286112445016026,-0.0922560426610905,"FALSE"
"8563",11.9383333333333,10.22,0.456798431627499,0.332355848464335,0.224206245053472,"FALSE"
"4478",15.4216666666667,10.8083333333333,0.761636140204646,0.48730746186947,0.512814616386866,"FALSE"
"100288162",8.07666666666667,9.04333333333333,-0.273451642396962,0.108394254086469,-0.16309464283052,"FALSE"
"5621",9.71666666666667,10.2866666666667,-0.141768986359578,0.0219221412390951,-0.0822421784828762,"FALSE"
"10147",10.4233333333333,11.045,-0.174704230157408,0.0403366788297379,-0.0835767001513904,"FALSE"
"1729",11.19,9.29333333333333,0.341343109157946,0.265973757404273,0.267941975829127,"FALSE"
"8841",10.045,9.68,0.102534030547414,0.0631181890083401,0.0533986114586975,"FALSE"
"8539",10.3583333333333,10.74,-0.110493115374417,0.00814912440651439,-0.0522021027667214,"FALSE"
"116461",11.7016666666667,10.8316666666667,0.247422638144521,0.196697313772656,0.111458780024885,"FALSE"
"1003",15.84,9.64666666666667,1.32784539870658,0.73600325464995,0.715469914269041,"FALSE"
"91754",11.8833333333333,11.8216666666667,0.0173337840636626,0.0105400792347184,0.00750612907644202,"FALSE"
"51315",11.8033333333333,12.24,-0.110285968178793,0.00808120631755915,-0.0524092150228918,"FALSE"
"100129148",14.4666666666667,14.39,0.0135967315765099,0.00881711140937025,0.00766594987038762,"FALSE"
"8729",9.65666666666667,10.1866666666667,-0.155033645307045,0.0290150335751783,-0.0770848587653455,"FALSE"
"6830",9.87666666666667,10.3483333333333,-0.12895134393034,0.0155539798940514,-0.0673023053973855,"FALSE"
"101929243",11.6683333333333,10.3716666666667,0.319313592870674,0.248962673622707,0.169950760403897,"FALSE"
"57819",9.31,9.73666666666667,-0.120532323385733,0.0118429740120058,-0.0646467845492288,"FALSE"
"2193",13.115,10.7633333333333,0.579078698591799,0.412164041282191,0.285092867372159,"FALSE"
"124402",11.6416666666667,10.5916666666667,0.253391907405126,0.201408395429396,0.136367990404504,"FALSE"
"3035",10.7483333333333,9.915,0.223556150606097,0.173784084218337,0.11642829125739,"FALSE"
"51643",10.8,10.5666666666667,0.0631178518853689,0.0408821735396214,0.0315109727452176,"FALSE"
"23061",8.505,9.43,-0.26180621011414,0.1021160748669,-0.148946535011711,"FALSE"
"81550",10.505,11.2216666666667,-0.196709710947376,0.0550054958886588,-0.0952108020966891,"FALSE"
"8835",2.52666666666667,3.49833333333333,-0.304989106823348,0.121479487939466,-0.469432413121063,"FALSE"
"389541",14.5633333333333,14.1366666666667,0.0991672930506414,0.0613790656648314,0.0428986228477829,"FALSE"
"6748",14.7666666666667,13.055,0.390874965395763,0.296099612160638,0.177741740408382,"FALSE"
"92591",10.335,11.0183333333333,-0.174664291145618,0.0403123750523114,-0.0923676252018787,"FALSE"
"127687",14.2383333333333,10.815,0.803190815032871,0.508563504977255,0.396746616365508,"FALSE"
"4023",13.3583333333333,10.695,0.457688551343796,0.333097395551635,0.32080353715571,"FALSE"
"6924",9.68666666666667,10.4866666666667,-0.235220554424634,0.0849506050308511,-0.114483967782845,"FALSE"
"55303",10.97,8.78666666666667,0.495234275417336,0.364584648205654,0.320175656116297,"FALSE"
"10603",10.9416666666667,11.1133333333333,-0.0427438404546473,5.80921425796799e-05,-0.0224590932061675,"FALSE"
"10928",10.1733333333333,11.3233333333333,-0.345561476891625,0.134930093009875,-0.15450625604467,"FALSE"
"1781",11.4316666666667,10.6966666666667,0.193005493387947,0.136282943290999,0.0958744660489489,"FALSE"
"100272147",14.2533333333333,11.58,0.584767419098771,0.41758279222198,0.299664099010098,"FALSE"
"3074",9.11666666666667,8.995,0.0312103370064525,0.018300370720247,0.0193831457072804,"FALSE"
"344595",13.1183333333333,11.4066666666667,0.433807674776759,0.315032308110153,0.201707180021163,"FALSE"
"29969",8.73166666666667,9.46666666666667,-0.20772131413855,0.0634094846249893,-0.116599467722985,"FALSE"
"9452",13.1883333333333,11.7383333333333,0.222379878031485,0.172475160431385,0.168034674496826,"FALSE"
"51447",13.2116666666667,13.99,-0.148099890018528,0.0252596467377271,-0.0825834868290716,"FALSE"
"3475",10.0933333333333,10.0916666666667,0.000344993646180041,0.00406024786387416,0.000238245404040661,"FALSE"
"128308",13.5116666666667,11.3716666666667,0.470181501116489,0.343707956980158,0.24876192677144,"FALSE"
"25998",11.08,11.095,-0.00399165468892802,0.0029506907752358,-0.00195178614782304,"FALSE"
"210",12.0716666666667,12.2866666666667,-0.0512830003778786,0.000255759746973894,-0.0254686956673859,"FALSE"
"51441",9.69333333333333,9.75,-0.015714852784761,0.00096068344916711,-0.00840935543853493,"FALSE"
"4152",10.045,10.7566666666667,-0.208058774676383,0.063675421748341,-0.0987535130324939,"FALSE"
"56940",10.5883333333333,10.7833333333333,-0.0498257049603345,0.000213390654193013,-0.0263276930790817,"FALSE"
"10413",10.1633333333333,10.12,0.0105816443574058,0.00755196521689416,0.00616435959428194,"FALSE"
"6611",12.4616666666667,11.8333333333333,0.12886933029212,0.0788692489683106,0.0746405084252294,"FALSE"
"8634",14.0283333333333,13.1833333333333,0.213080892970233,0.161578751041397,0.0896284226384497,"FALSE"
"11143",8.61166666666667,9.875,-0.380112344166894,0.157410242613904,-0.197488270248124,"FALSE"
"5641",10.1866666666667,10.9983333333333,-0.165748611782231,0.0350357924382859,-0.110602874378186,"FALSE"
"819",9.87666666666667,10.765,-0.248417751618401,0.094006346931758,-0.124252193927108,"FALSE"
"8076",6.15166666666667,15.0616666666667,-0.97312231352311,0.374764344695636,-1.29183218511919,"FALSE"
"51663",11.855,12.24,-0.097299244427577,0.00465576351828245,-0.0461078952106439,"FALSE"
"6772",9.78,9.91833333333333,-0.0347958056495334,9.60072988775984e-07,-0.0202632467907227,"FALSE"
"81608",10.485,11.5833333333333,-0.287153518347178,0.114825269399449,-0.143723615680483,"FALSE"
"90736",10.735,9.97166666666667,0.2244708109997,0.174795574287906,0.106415628924973,"FALSE"
"2037",12.5266666666667,11.015,0.315353887904841,0.245832207086132,0.185533070998016,"FALSE"
"493753",11.915,11.1533333333333,0.19456690615356,0.138243586975022,0.0953040068730745,"FALSE"
"51125",10.4833333333333,10.62,-0.0349741035719065,8.43517401261096e-07,-0.0186862497586583,"FALSE"
"767558",9.75,9.45333333333333,0.0732351888785974,0.0475347990355034,0.0445790921186133,"FALSE"
"32",12.365,12.6833333333333,-0.0785099281963834,0.00185838560612461,-0.0366717132798137,"FALSE"
"26128",13.9716666666667,13.1116666666667,0.174657957544764,0.115106489596346,0.091653045832624,"FALSE"
"27440",13.56,11.7333333333333,0.445052160586615,0.322992700695111,0.20874425033284,"FALSE"
"4927",12.905,12.4966666666667,0.0917896945062517,0.0576605000822682,0.0463868165270357,"FALSE"
"54534",15.335,13.3533333333333,0.445408354979824,0.323263385062047,0.199628246175468,"FALSE"
"25989",11.0016666666667,9.90166666666667,0.301733224969928,0.235160142973267,0.151978809533539,"FALSE"
"9217",9.90666666666667,10.515,-0.173744390570274,0.039754224542784,-0.0859772349143394,"FALSE"
"91380",3.88333333333333,4.805,-0.191387216065188,0.0511957525183754,-0.307240881953264,"FALSE"
"57704",12.135,12.17,-0.00770838645897837,0.00216845129430987,-0.00415505956259472,"FALSE"
"5899",13.11,10.6783333333333,0.621353187978133,0.451082540436817,0.295981195778651,"FALSE"
"80833",8.76333333333333,7.6,0.304005652517889,0.236910549723663,0.205480317565942,"FALSE"
"51510",12.5216666666667,14.03,-0.34946842271233,0.136762290775837,-0.164088407413668,"FALSE"
"81605",12.1033333333333,11.4966666666667,0.162482271271502,0.103653010286344,0.0741888013393538,"FALSE"
"56681",11.1216666666667,10.8483333333333,0.0712773709772722,0.0463184355734462,0.035899589624122,"FALSE"
"113201",8.68333333333333,9.84833333333333,-0.334080162024383,0.130432681242863,-0.181630626408317,"FALSE"
"29103",14.7883333333333,12.94,0.379333716266436,0.291143890651185,0.192621850439584,"FALSE"
"9939",10.4533333333333,10.675,-0.0573788977710787,0.000467283042930311,-0.0302730111138009,"FALSE"
"29083",9.91333333333333,9.68333333333333,0.0647217457077022,0.0419892151747704,0.0338664837605274,"FALSE"
"8944",1.59666666666667,6.80166666666667,-1.44973051265342,0.436937759200808,-2.09082514952192,"FALSE"
"10519",13.355,12.2533333333333,0.219705260329575,0.169433524906632,0.124205710067231,"FALSE"
"29099",11.9516666666667,10.9466666666667,0.265044129884849,0.20974437165294,0.126720190478672,"FALSE"
"587",12.3216666666667,11.0933333333333,0.296797805037019,0.231433484846356,0.151504479858407,"FALSE"
"56339",9.18333333333333,9.73166666666667,-0.168005937224233,0.0363457325214706,-0.0836689923339617,"FALSE"
"8425",6.405,9.265,-0.589700916458384,0.269635869200693,-0.532592405685619,"FALSE"
"81532",9.68,10.5466666666667,-0.227095353174015,0.0788282902279647,-0.123708146477041,"FALSE"
"8880",8.12166666666667,8.72166666666667,-0.155719261746723,0.0293921812414834,-0.1028280364224,"FALSE"
"50484",10.355,10.5883333333333,-0.0641987239996906,0.000784451675849174,-0.0321479648591201,"FALSE"
"10229",11.945,12.0066666666667,-0.0163575843780863,0.000885585604956551,-0.00742882672878773,"FALSE"
"22872",12.7866666666667,11.7233333333333,0.239037261125295,0.189439552549871,0.125257385392824,"FALSE"
"50865",11.4133333333333,12.2833333333333,-0.195224640528162,0.0539244454707137,-0.105981917581285,"FALSE"
"93643",9.04166666666667,9.84333333333333,-0.224818669943941,0.077051082510154,-0.12255821891475,"FALSE"
"224",13.7666666666667,13.7016666666667,0.0140323269929692,0.00901294226621763,0.00682788806710146,"FALSE"
"51307",9.1,10.3433333333333,-0.397004467513663,0.171392602291712,-0.184762745721504,"FALSE"
"1801",10.04,10.2166666666667,-0.044787633569045,9.28484114177675e-05,-0.0251653039062159,"FALSE"
"729438",10.8066666666667,14.8983333333333,-0.845227994657255,0.369023897731271,-0.463229356242786,"FALSE"
"25793",10.7883333333333,10.5333333333333,0.064688122023253,0.0419660724251658,0.0345099454711529,"FALSE"
"11338",11.6866666666667,11.07,0.153917154191172,0.0966932814185709,0.0782082732568297,"FALSE"
"84134",10.1216666666667,7.70833333333333,0.613366398614046,0.444841429852588,0.392956003559036,"FALSE"
"60314",11.1533333333333,11.0466666666667,0.0290390711833212,0.0169569466445836,0.013863842816901,"FALSE"
"5601",10.6383333333333,10.5616666666667,0.0220582454991721,0.0129509631420168,0.0104346322619352,"FALSE"
"1965",10.79,10.5833333333333,0.057540595819109,0.0369082609207197,0.0279007736622825,"FALSE"
"10658",9.61833333333333,10.3833333333333,-0.226729355812603,0.0785432139128872,-0.110410832240143,"FALSE"
"101752399",10.84,11.0316666666667,-0.0487303505085755,0.00018310103899033,-0.0252860133934578,"FALSE"
"56951",10.2416666666667,9.815,0.10653552014507,0.0652525614898563,0.0613903370726968,"FALSE"
"55335",9.41,10.465,-0.294243681350545,0.117695316429973,-0.153305683527172,"FALSE"
"9054",12.5066666666667,9.90666666666667,0.69261394715636,0.486279020066021,0.33622571197678,"FALSE"
"10197",12.8866666666667,11.0416666666667,0.477161223255824,0.349712114028804,0.22292118298595,"FALSE"
"5986",9.49,10.4216666666667,-0.242323882233291,0.089965470893808,-0.135106024168868,"FALSE"
"26802",5.03833333333333,4.63,0.105374485558573,0.0646233104002926,0.121934379646314,"FALSE"
"10313",11.285,12.3716666666667,-0.242430938513119,0.0900382111038724,-0.132633449590943,"FALSE"
"132228",12.1983333333333,10.39,0.430489807786865,0.312938168745209,0.231488390595954,"FALSE"
"5203",11.705,12.15,-0.109159588579536,0.00772697106699038,-0.0538313793811305,"FALSE"
"2589",10.4766666666667,11.4433333333333,-0.280438457781967,0.111807673968881,-0.127327585158506,"FALSE"
"7127",8.18333333333333,8.20166666666667,-0.00447338132821131,0.00283839048154522,-0.00322849192808381,"FALSE"
"25852",8.89,8.525,0.108631577758637,0.0664051996603147,0.060483584918235,"FALSE"
"338328",13.02,8.21333333333333,0.964927022109327,0.586621412289146,0.66468969319189,"FALSE"
"100528018",7.77166666666667,9.19666666666667,-0.401870944990048,0.175396110651623,-0.242887027013379,"FALSE"
"4162",11.9533333333333,8.37833333333333,0.641346224800243,0.463283058578166,0.512677799173008,"FALSE"
"58480",3.74333333333333,4.62666666666667,-0.283015146335598,0.112998606612445,-0.30564964017766,"FALSE"
"6744",11.45,11.365,0.0229546004694656,0.0134367417950375,0.0107499141664584,"FALSE"
"9789",9.85666666666667,10.2666666666667,-0.106334734826123,0.00688267239330487,-0.0587961074619395,"FALSE"
"55216",10.4783333333333,10.215,0.076106992128781,0.049259857013017,0.036720058324075,"FALSE"
"1284",25.5783333333333,9.015,1.98076514782484,0.845138683966643,1.50452286549188,"TRUE"
"54996",11.8283333333333,11.235,0.146101418686209,0.0908504224995595,0.074246681101653,"FALSE"
"10291",8.98166666666667,9.13,-0.0415696293117056,4.12645439885617e-05,-0.0236316793156316,"FALSE"
"6882",8.31333333333333,9.865,-0.406731417162095,0.179406231159043,-0.246891991615045,"FALSE"
"1069",10.7266666666667,10.1233333333333,0.170127684602869,0.110598136155604,0.0835174175559865,"FALSE"
"9127",10.93,11.4816666666667,-0.120817807140926,0.0119612579600186,-0.0710386763007888,"FALSE"
"124801",10.175,10.8866666666667,-0.215364770002334,0.0695129720895126,-0.0975334956869293,"FALSE"
"124817",10.285,10.2433333333333,0.0117301421584355,0.00801634594207268,0.00585652765312761,"FALSE"
"79602",11.9716666666667,13.9783333333333,-0.467458282417551,0.250299174084056,-0.223568340542659,"FALSE"
"51011",13.93,12.6416666666667,0.29742113812109,0.23189779309888,0.140008578188013,"FALSE"
"11180",10.1483333333333,10.36,-0.0505760104563878,0.000234842896304044,-0.0297811908031327,"FALSE"
"81873",10.955,9.685,0.330500727374841,0.257705957376298,0.177765530386969,"FALSE"
"100533970",13.6733333333333,11.9766666666667,0.422386803157173,0.308377877110341,0.191138556477688,"FALSE"
"533",13.2533333333333,11.2816666666667,0.392011871010348,0.296524854560613,0.232375040027841,"FALSE"
"4256",9.19,17.2866666666667,-0.712512644671138,0.343971528900891,-0.911522938843104,"FALSE"
"56061",8.60333333333333,9.64166666666667,-0.314778383090262,0.124486557432701,-0.164386817900882,"FALSE"
"256302",17.105,14.06,0.552047585506592,0.392639907891972,0.282821509695364,"FALSE"
"114881",8.2,8.45333333333333,-0.0616793909823943,0.000656924870736764,-0.0438964299128051,"FALSE"
"374969",7.59166666666667,9.785,-0.624057374201009,0.302033013363105,-0.366155202658547,"FALSE"
"81502",11.9933333333333,11.5266666666667,0.104693892413616,0.0642597346811232,0.0572573176092004,"FALSE"
"79643",10.555,12.2883333333333,-0.46621286411763,0.248767309807819,-0.2193626775635,"FALSE"
"79634",11.7483333333333,11.3233333333333,0.102726843345837,0.0632189665256561,0.0531573871851877,"FALSE"
"55791",6.90166666666667,8.14333333333333,-0.372286265701205,0.151219047420013,-0.238674660897378,"FALSE"
"3743",9.53666666666667,12.5016666666667,-0.737409492177051,0.348937416720778,-0.390563444463392,"FALSE"
"54949",15.9966666666667,13.7616666666667,0.47839885429949,0.350772845420312,0.21711610783613,"FALSE"
"26519",17.5383333333333,15.7716666666667,0.296108720990547,0.230922348976602,0.153176530483481,"FALSE"
"23585",11.0416666666667,10.5183333333333,0.126053939286353,0.0770097245417818,0.070051831172361,"FALSE"
"1013",9.07666666666667,9.65666666666667,-0.16994269799419,0.0374823215892008,-0.0893627022266073,"FALSE"
"114814",11.82,13.385,-0.323569457648515,0.127080607470176,-0.179387103463245,"FALSE"
"10961",8.96666666666667,8.57666666666667,0.117807502573664,0.0717718978548728,0.0641547157101866,"FALSE"
"80222",13.0766666666667,12.0683333333333,0.231566611210078,0.182256149840141,0.115768384595972,"FALSE"
"51282",13.8683333333333,12.5616666666667,0.265587072824815,0.210110707767518,0.1427665261179,"FALSE"
"26268",10.26,10.64,-0.113320401134397,0.00910153134428826,-0.0524674198941357,"FALSE"
"5476",14.2533333333333,12.3566666666667,0.421075228145022,0.307715780392032,0.206009737901335,"FALSE"
"1665",9.30833333333333,9.76,-0.121414659774879,0.0122090741986736,-0.0683582729133652,"FALSE"
"757",8.38333333333333,10.0066666666667,-0.512583571594776,0.264683766252083,-0.255365576927799,"FALSE"
"26548",14.9383333333333,12.7516666666667,0.435314524307723,0.316027671949201,0.228333373581143,"FALSE"
"5830",10.9283333333333,10.4333333333333,0.139099958624476,0.0858641465325561,0.0668732377040468,"FALSE"
"693153",6.205,12.0766666666667,-1.15979174794203,0.528333690087938,-0.960719189601775,"FALSE"
"80308",9.435,9.66666666666667,-0.0658105271247626,0.000875925222396656,-0.0349959765806951,"FALSE"
"8239",10.7033333333333,11.01,-0.0911097234443846,0.00349882474837437,-0.0407543045597553,"FALSE"
"29911",12.3083333333333,12.3133333333333,-0.00115721666727657,0.00365381015168709,-0.000585945330286424,"FALSE"
"94274",6,7.21666666666667,-0.355264376057451,0.139817720793613,-0.26637011839705,"FALSE"
"25921",10.79,10.5666666666667,0.0652846959144864,0.0423768031842611,0.0301745251824034,"FALSE"
"51586",8.8,8.66833333333333,0.0368686742210796,0.0220056057114894,0.0217488916496156,"FALSE"
"101927755",11.8783333333333,10.7033333333333,0.254553720542534,0.202289272164266,0.150272259303237,"FALSE"
"23363",9.73666666666667,10.8716666666667,-0.288530031041777,0.11540446477282,-0.159073270354122,"FALSE"
"1459",10.9883333333333,11.265,-0.0752350971982801,0.0015520334258593,-0.0358747329347378,"FALSE"
"5116",9.45,8.87666666666667,0.166757741697729,0.107437014849691,0.0902963066189769,"FALSE"
"7430",7.605,6.81666666666667,0.234670921687785,0.185331284098074,0.157881810616542,"FALSE"
"7391",12.1033333333333,10.8783333333333,0.340082241746554,0.265023681813971,0.153946890836174,"FALSE"
"8738",7.75,8.505,-0.227298627174943,0.0789869485596372,-0.134114925501785,"FALSE"
"6259",7.94,9.29333333333333,-0.397281631620513,0.171619408607977,-0.227057148004309,"FALSE"
"153579",21.0916666666667,9.23833333333333,2.16843983214262,0.946084548189985,1.19096859471107,"TRUE"
"3692",9.92666666666667,9.13833333333333,0.216698930168481,0.165926754413648,0.119378280285301,"FALSE"
"55012",10.1016666666667,9.00833333333333,0.322322524547326,0.251334222027502,0.165261224586442,"FALSE"
"817",15.875,14.245,0.26565240337049,0.210154870650504,0.156300970223039,"FALSE"
"23471",11.065,10.04,0.240242350431838,0.190529799502146,0.14024418185024,"FALSE"
"80273",12.2716666666667,11.465,0.214461259784748,0.16325028603494,0.0980948458706491,"FALSE"
"27145",9.93666666666667,10.7683333333333,-0.227751339876972,0.0793379095681692,-0.115961099712209,"FALSE"
"23265",9.59666666666667,9.58166666666667,0.00429458050271237,0.00526120284889897,0.00225675814993101,"FALSE"
"23198",13.0283333333333,12.45,0.137796388115717,0.0849544688925917,0.0655067947571933,"FALSE"
"81576",8.47833333333333,8.1,0.108988975579074,0.0666033631360752,0.0658587803694855,"FALSE"
"54915",9.84333333333333,10.1183333333333,-0.0824174899863982,0.0022810459026964,-0.0397528167167999,"FALSE"
"440498",10.3733333333333,8.85833333333333,0.339791026883031,0.264801794501101,0.227772368567725,"FALSE"
"7450",13.0483333333333,9.10333333333333,0.921413857918029,0.571023112144765,0.519398729406111,"FALSE"
"83638",14.5966666666667,13.36,0.264091327481691,0.209094047642705,0.127718941257443,"FALSE"
"23187",9.91166666666667,10.6516666666667,-0.199189876171513,0.0568407500509477,-0.103879611665622,"FALSE"
"1809",11.8366666666667,12.89,-0.250575204022006,0.0953823715350081,-0.122989404061836,"FALSE"
"79084",13.4733333333333,11.6016666666667,0.465308950032241,0.339529717763209,0.215774746763051,"FALSE"
"10439",7.30333333333333,5.75166666666667,0.433320352168883,0.314718853247759,0.344575010554707,"FALSE"
"6697",12.4016666666667,9.95333333333333,0.578672226649625,0.411789235486828,0.317282353454168,"FALSE"
"583",8.49666666666667,8.20666666666667,0.0785190125567286,0.0506548407921302,0.0501006115377444,"FALSE"
"6836",10.715,10.3333333333333,0.100302105894107,0.061960902276088,0.0523261352361038,"FALSE"
"5175",13.4116666666667,9.84333333333333,0.751375467418398,0.485701598549753,0.446269676221403,"FALSE"
"152217",12.5416666666667,10.315,0.539110199780272,0.387160733297866,0.281985259926786,"FALSE"
"1810",10.5883333333333,10.895,-0.0853592291515055,0.00264628399760747,-0.0411906780362747,"FALSE"
"4204",9.64,10.455,-0.228691685279581,0.0800580081183635,-0.117088010359618,"FALSE"
"63826",10.4166666666667,10.9433333333333,-0.141494512892201,0.0217795234088898,-0.071158560136169,"FALSE"
"7436",10.0566666666667,9.09333333333333,0.240921613327166,0.191142381422601,0.14527105212253,"FALSE"
"11235",11.4083333333333,10.555,0.203710775881159,0.149868558347738,0.11216146207695,"FALSE"
"23637",9.43166666666667,10.4416666666667,-0.309933309858167,0.123032591095538,-0.146767372126455,"FALSE"
"9475",10.265,11.3183333333333,-0.267459910868434,0.105253352334338,-0.140927904154261,"FALSE"
"55219",11.1233333333333,14.115,-0.630824225403115,0.307080325626557,-0.34363994298853,"FALSE"
"151313",11.19,9.99166666666667,0.283088081830168,0.221728148657165,0.163412783395964,"FALSE"
"9527",9.78666666666667,9.30166666666667,0.139657769780713,0.0862553166888689,0.0733283217928668,"FALSE"
"29965",11.2366666666667,10.8116666666667,0.114284045660814,0.069649218868037,0.0556251885058575,"FALSE"
"1465",6.865,7.59833333333333,-0.154658574375081,0.0288093215387607,-0.146423282996508,"FALSE"
"27238",9.89333333333333,10.56,-0.191224231124676,0.0510820880823086,-0.0940812434588065,"FALSE"
"90843",12.32,10.9733333333333,0.327125086493126,0.255086578616692,0.167000420994432,"FALSE"
"9564",9.69833333333333,9.03166666666667,0.178459043758669,0.119130231489933,0.102744598965294,"FALSE"
"3998",10.4883333333333,10.3066666666667,0.0538539423198692,0.0342150181655918,0.0252076236472039,"FALSE"
"2017",14.0816666666667,12.3483333333333,0.334786757724281,0.260995408991554,0.189501764445002,"FALSE"
"7037",12.0116666666667,12.0516666666667,-0.00616303337014014,0.00247633565177607,-0.00479633091463348,"FALSE"
"2199",7.66333333333333,9.425,-0.294000108218272,0.117602631718937,-0.298520558159003,"FALSE"
"117283",12.9816666666667,8.58333333333333,0.864092087060407,0.549757602959261,0.5968656857667,"FALSE"
"84246",11.61,10.8283333333333,0.202536826549209,0.148376157016806,0.100556767740308,"FALSE"
"23167",8.91,9.66166666666667,-0.207580578833929,0.0632984598033994,-0.116846648031434,"FALSE"
"120526",9.355,9.455,-0.0307225241830717,4.61675538268036e-05,-0.0153398047089774,"FALSE"
"1523",13.2583333333333,13.335,-0.0175760858814393,0.000761671242450412,-0.00831839505367245,"FALSE"
"3416",10.82,10.41,0.11730289195458,0.0714622112364838,0.0557304305273983,"FALSE"
"161198",14.0816666666667,10.5133333333333,0.690535193947674,0.485552382759518,0.421597938022115,"FALSE"
"390594",11.2833333333333,10.895,0.0813955718823174,0.0522627795575775,0.050527136625296,"FALSE"
"3597",8.57666666666667,9.91333333333333,-0.351398846410687,0.137734494021171,-0.208953190318619,"FALSE"
"552900",13.985,10.8766666666667,0.694973399734473,0.487026108409966,0.362643767105484,"FALSE"
"728492",11.7416666666667,9.54,0.407228661352877,0.301854652112243,0.299576034470331,"FALSE"
"171425",13.53,12.0233333333333,0.282432593390067,0.221286369708005,0.170324916910123,"FALSE"
"6049",10.2266666666667,8.83666666666667,0.316554271652896,0.246785009932627,0.210761812635675,"FALSE"
